community	medium	receiver	donor	compound	scs	mus	mps	smetana
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd08287_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd08288_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd08289_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd08301_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd08316_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd08368_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd08449_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd08615_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd08625_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd08701_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd08702_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd09027_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd09410_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd09878_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd09879_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd10162_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd10515_e	1.0	1.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd10516_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11206_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11225_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11255_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11295_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11296_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11310_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11313_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11416_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11420_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11421_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11425_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11430_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11431_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11432_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11433_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11434_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11435_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11436_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11437_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11438_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11439_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11440_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11441_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11464_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11465_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11466_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11467_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11468_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11469_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11470_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11471_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11472_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11473_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11474_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11475_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11476_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11477_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11478_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11479_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11480_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11481_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11482_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11483_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11484_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11485_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11486_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11487_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11488_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11489_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11490_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11491_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11492_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11493_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11494_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11496_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11497_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11498_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11499_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11500_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11501_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11502_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11503_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11504_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11505_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11506_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11507_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11508_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11509_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11510_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11511_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11512_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11513_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11514_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11515_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11516_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11517_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11518_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11519_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11521_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11522_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11523_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11524_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11525_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11526_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11527_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11528_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11529_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11530_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11531_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11532_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11533_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11534_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11535_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11536_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11537_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11538_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11539_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11540_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11541_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11542_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11543_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11544_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11546_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11547_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11548_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11549_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11550_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11551_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11552_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11553_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11554_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11555_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11556_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11557_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11558_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11559_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11560_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11561_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11562_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11563_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11564_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11565_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11566_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11567_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11568_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11569_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11570_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11571_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11572_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11573_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11575_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11578_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11579_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11580_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11581_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11582_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11583_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11584_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11585_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11586_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11587_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11588_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11589_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11590_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11591_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11592_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11593_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11595_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11596_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11606_e	1.0	1.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11609_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11610_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11640_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11825_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11830_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11912_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd11959_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd12005_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd12072_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd12139_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd12225_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd12227_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd12237_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd12370_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd12543_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd12848_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd14507_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd14545_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd14955_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd14958_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15237_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15238_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15239_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15268_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15269_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15274_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15277_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15294_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15298_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15306_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15307_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15308_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15309_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15310_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15311_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15312_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15325_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15326_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15327_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15328_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15329_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15330_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15331_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15339_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15346_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15352_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15353_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15359_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15360_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15361_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15366_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15368_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15371_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15386_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15387_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15391_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15395_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15396_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15397_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15399_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15400_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15401_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15417_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd15418_e	1.0	0.0	0	0.0
